sentence_1,sentence_2,similarity,split
"La ville a été initialement conçue pour 400 000 habitants alors qu'elle accueille une population de 1,6 million de personnes le 21 avril 2014.",Almaty compte plus de 1 500 000 habitants.,1.8,train
"Le 7 janvier 1598, Fédor meurt sans héritier, mettant ainsi fin à la longue dynastie des Riourikides.","Lorsque Fédor Ier meurt sans descendance (1598), Boris Godounov est élu tsar par une assemblée de nobles russes ; mais cette élection est contestée par d'autres seigneurs qui le soupçonnent d'avoir fait assassiner Dimitri, le demi-frère de Fédor Ier.",1.7,train
"Le biberon, (du latin bibere, « boire ») ou bouteille en Suisse, est un ustensile utilisé pour l'allaitement artificiel.","Au départ, et jusqu'aux XVIe et XVIIe siècles, le biberon est juste un outil pour dégorger le sein trop rempli de lait.",1.0,test
"Le bonobo est, selon lui, un cousin de l'homme seulement moins agressif que celui-ci, mais cette théorie reste à vérifier.","Si cela persiste, le bonobo aura complètement disparu d'ici 50 à 70 ans.",0.2,train
Le californium (symbole Cf) est l'élément chimique de numéro atomique 98.,Le californium est un élément chimique de numéro atomique 98.,3.8,train
Le californium est le sixième transuranien à avoir été synthétisé.,Il fait partie des transuraniens.,2.3,test
Le cerveau est le principal organe du système nerveux des animaux appartenant au sous-règne des bilatériens.,"Le cerveau est un organe situé dans le crâne et composé de neurones, mais aussi d'autres types de cellules.",1.8,test
"Le Club de hockey Canadien a remporté 24 Coupes Stanley, un record de la Ligue nationale de hockey.","En 1993, les Canadiens remportent leur 24e coupe Stanley.",2.1,test
"Le contraire d'une tachycardie est une bradycardie, c'est-à-dire un rythme cardiaque lent.","Son contraire est la bradycardie, qui désigne une fréquence cardiaque trop lente, inférieure à 50 battements par minute.",3.2,test
"Le critère de jugement principal devait inclure l'amélioration des douleurs abdominales, l'évaluation globale ou le score de symptômes.","Nous avons pris en compte les études examinant des agents gonflants (supplément de fibres), des antispasmodiques (relaxants des muscles lisses) ou des antidépresseurs (médicaments utilisés pour traiter la dépression, qui peuvent également modifier la perception de la douleur), qui utilisaient des mesures de résultats incluant l'amélioration des douleurs abdominales, l'évaluation globale (soulagement global des symptômes du SCI) ou le score de symptômes.",2.2,test
"Le degré d'originalité de ces races, leur homogénéité ou leur degré d'hybridation sont peu décrits.","Comme dans la plupart des productions agricoles, les revenus peuvent être irréguliers : élevés une année, faible une autre, en fonction du temps qu'il a fait ou d'imprévus comme des maladies.",0.0,test
"Le développement de la stérilisation du lait à la suite des travaux de l'Allemand Franz von Soxhlet favorise à la fin du XIXe siècle l'utilisation de biberons et tétines stérilisables qui vont transformer les relations entre femme et nourrisson, d'un point de vue symbolique comme d'un point de vue « pratique ».","Heureusement pour la réputation du biberon, la stérilisation du lait, et les biberons stérilisables, sont inventés par l'allemand Franz von Soxhlet, à la fin du XIXe siècle.",2.2,test
"Le développement de la stérilisation du lait à la suite des travaux de l'Allemand Franz von Soxhlet favorise à la fin du XIXe siècle l'utilisation de biberons et tétines stérilisables qui vont transformer les relations entre femme et nourrisson, d'un point de vue symbolique comme d'un point de vue « pratique ».","Pour protéger le bébé, il est important de stériliser régulièrement le biberon.",0.7,train
"Le Diable lui apparaît encore de temps en temps, mais ne le tourmente plus comme autrefois.","Gustave Flaubert lui a également consacré un récit, La Tentation de saint Antoine.",0.0,train
"Le Diable lui apparaît encore de temps en temps, mais ne le tourmente plus comme autrefois.","Mais Antoine résiste, sans se laisser abuser par les visions tentatrices.",0.4,test
"Le diclofénac comme tous les AINS passant dans le lait maternel, par mesure de précaution, il convient d'éviter de les administrer chez la femme qui allaite.","Par mesure de précaution, il convient d'éviter de l'utiliser pendant l'allaitement.",2.5,test
"Le diclofénac, administré sous forme de gel, est réservé à l'adulte, en l'absence d'études spécifiques d'innocuité menées chez l'enfant.",La forme gel est réservée à l'adulte.,2.7,test
"Le flacon de verre creux hexagonal est pourvu d'un large pas de vis sur lequel se fixe une bague qui retient la tétine, le tout protégé par un obturateur et l'ensemble n'a pas encore de bouchon.",C'est un peu plus tard que le bouchon fut inventé.,0.2,train
"Le mâle mesure environ 1,19 m pour un poids allant de 37 à 61 kg (45 kg en moyenne).",Il fait de 70 cm à 100 cm.,0.5,train
"Le pollen est d'abord une source de protides pour les abeilles, il entre dans la composition de la nourriture distribuée au couvain.","En effet, c'est au centre de cet espace que se trouve le couvain, c'est-à-dire les œufs et larves des futures abeilles.",0.4,test
"Le port de gants de protection est fréquent, mais complique les manipulations.","Une grande part d'entre eux vendent leurs produits sur les marchés, et proposent d'autres produits que le miel : du pollen, de la cire, de la propolis ou même de la gelée royale.",0.0,train
Le port souffre également du déclin de la filière halieutique.,"Le port est industriel, d'importance régionale.",0.2,train
Le praticien est appelé oto-rhino-laryngologiste ou otorhinolaryngologiste (ORL).,"Le médecin spécialisé dans l'oto-rhino-laryngologie est l'oto-rhino-laryngologue (ou ORL, qui reprend les initiales).",3.6,train
"Le rayon d'action des abeilles se limite à 3 km, ce qui peut limiter la production d'un rucher quand la végétation ou la floraison sont limitées.",Déplacer les ruches de plusieurs kilomètres pour permettre aux abeilles de profiter d'une floraison importante qui n'existe pas à proximité de leur premier emplacement : c'est la transhumance.,0.3,train
Le risque de piqûre nécessite le port de vêtements protecteurs.,"Pour pouvoir intervenir sur une ruche (récolte ou simple visite), l'apiculteur s'habille d'un vêtement protecteur, notamment avec un voile devant le visage.",3.2,train
Le risque de piqûre nécessite le port de vêtements protecteurs.,"Un certain nombre d'apiculteurs interviennent mains ou bras nus, mais avec une protection au niveau de la tête.",2.4,test
Le taux de mortalité ou dépendance n'était pas différent entre le groupe de traitement et le groupe placébo à un et trois mois.,Aucune différence significative n'a été observée en termes de mortalité et dépendance à un et trois mois entre le groupe de traitement et le groupe placébo.,4.6,train
Le traitement de la schizophrénie dépend fortement des médicaments neuroleptiques.,Les médicaments antipsychotiques sont généralement le traitement de première intention de la schizophrénie.,4.0,test
Le traitement devra être réévalué en cas de persistance ou d'aggravation des symptômes ou de la pathologie.,"Dans ce cas, consultez votre médecin pour une réévaluation de votre traitement.",2.2,test
Le traitement doit être aussi bref que possible.,La durée du traitement doit être aussi brève que possible et ne devrait pas dépasser 8 à 12 semaines.,3.6,train
"Le traitement du cancer de la cavité orale consiste généralement en une intervention chirurgicale suivie d'une radiothérapie, alors que les cancers oropharyngés, qui sont plus susceptibles d'être à un stade avancé lors de leur diagnostic, sont traités par radiothérapie ou chimioradiothérapie.",Le cancer oropharyngé (gorge) peut être à un stade avancé lorsqu'il est dépisté et traité par radiothérapie.,2.1,train
"Le traitement par le danazol a entraîné une réduction de la durée des règles et une augmentation des effets indésirables par rapport aux AINS, mais ceci ne semble pas avoir affecté l'acceptabilité du traitement.","Le danazol a entraîné une réduction de la durée des saignements et une augmentation des effets indésirables par rapport aux AINS, mais sans pour autant que les femmes arrêtent de l'utiliser.",4.0,train
"Le triangle ainsi déterminé sur le terrain, qui est baptisé zone du V, est surveillé par des patrouilles motorisées de la brigade FFL.",La bataille de Bir Hakeim oppose les Français aux Allemands au cours de la Seconde Guerre mondiale.,0.0,train
"Les « stérilisateurs » et les chauffe-biberons sont encore d'usage courant, même si les autorités sanitaires françaises (notamment l'Agence française de sécurité sanitaire en 2005) précisent que :","Pour protéger le bébé, il est important de stériliser régulièrement le biberon.",0.6,test
"Les abeilles ventilent abondamment leur ruche pour en évacuer la chaleur excédentaire, l'humidité, et l'air vicié.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",0.2,test
"Les AINS réduisent les SMA lorsqu'on les compare à un placebo mais sont moins efficaces que l'acide tranexamique, le danazol ou le DIU LNG.","La revue des essais a révélé que les AINS ont une efficacité modeste sur la réduction des SMA, mais que le danazol, l'acide tranexamique et le DIU LNG sont plus efficaces.",4.1,train
"Les Allemands comme les Alliés épargnent la ville fortifiée et ses monuments, ainsi que les maisons bourgeoises de l'ancien rivage.","La ville haute, ceinte de remparts, est très pittoresque.",0.0,train
Les apiculteurs les mieux équipés utilisent plutôt un extracteur centrifuge.,"Un couteau permet de les enlever puis on fait sortir le miel grâce à un extracteur, c'est-à-dire une sorte de centrifugeuse.",2.4,train
Les apiculteurs ont mis au point une trappe à pollen qu'ils placent à l'entrée de la ruche.,"Le travail de l'apiculteur consiste à fournir aux colonies d'abeilles un logement adapté (la ruche), dans lequel elles peuvent construire des rayons de cire ; et à récolter une partie du miel qu'elle produisent.",0.5,test
"Les apiculteurs professionnels utilisent de moins en moins les populations locales comme l'Abeille noire, au profit de races sélectionnées à l'étranger, qui peuvent être peu adaptées aux conditions locales.","Les ruches modernes contiennent des cadres faits pour contenir chacun un rayon de cire, ce qui permet de les retirer facilement pour les observer, les échanger ou en extraire le miel.",0.2,test
Les apiculteurs recyclent la cire des cadres détruits pour fabriquer des feuilles de cire gaufrée.,"C'est une feuille de cire dite gauffrée, puisqu'elle a été moulée avec le même dessin que celui du fond des rayons que les abeilles construisent d'elles-mêmes.",0.7,train
"Les Arawaks (Arahuacos en espagnol, Aroüagues dans les écrits français du XVIIe siècle) sont des Amérindiens des Antilles issus de la forêt amazonienne, proches de la culture saladoïde.","Originaires de la partie Nord de l'Amérique du Sud, les Arawaks se sont aussi installés dans d'autres îles des Antilles (dont Cuba, la Guadeloupe, la Martinique, etc).",1.8,test
Les Arawaks d'Hispaniola furent réduits en esclavage.,"Ils ont ensuite été dominés par un autre peuple amérindien, les Caraïbes.",1.5,train
"Les biberons de fer blanc sont des petits pots à longs bec, réductions d'ustensiles ménagers de l'époque.",On a ensuite fait des biberons en étain et en fer blanc.,2.2,train
"Les bourdons, jugés plus résistants et plus actifs à basse température (10 - 18°C) que les abeilles.","Sans cette précaution lorsqu'on ouvre une ruche, l'excitation d'une colonie peut monter, et la rendre très dangereuse, étant donné le nombre des abeilles.",0.0,train
Les bras de rappel n'existent pas : seuls la tension du fil de contact ainsi qu'un positionnement judicieux des points de fixation du fil porteur permettent au fil de contact de suivre l'axe de la voie.,La transmission du courant électrique entre la machine et la caténaire se fait par l'intermédiaire d'un pantographe (bras articulé situé sur la motrice du train).,0.4,train
Les cas de dysphagie (problèmes de déglutition) sont fréquents après un AVC et peuvent entraîner une infection pulmonaire et une malnutrition.,Un AVC est souvent aggravé par des problèmes de déglutition (dysphagie) et une insuffisance nutritionnelle.,3.0,train
Les comprimés de capécitabine doivent être pris avec de l'eau dans les 30 minutes suivant un repas.,- Prenez les comprimés dans les 30 minutes suivant la fin d'un repas (petit déjeuner et dîner) et avalez-les entiers avec de l'eau.,3.4,test
Les décideurs politiques n'ont aucune preuve fondée sur les essais pour guider les recommandations pour le traitement de l'hypersalivation induit par les neuroleptiques autres que la clozapine.,"Le traitement de l'hypersalivation, causée par des antipsychotiques ou des neuroleptiques autres que la clozapine, ne semble pas avoir reçu une recherche adéquate pour aider à guider la pratique clinique.",3.8,test
Les données de sept essais portant sur 341 personnes sont incluses dans cette revue.,Les données de sept essais portant sur 341 personnes atteintes de lésions cérébrales sont incluses dans cette revue.,3.4,test
"Les dunes de La Falaise, en limite de territoire avec le Croisic, accueillent à partir de 1853 un établissement de bains, à l'initiative de Louis Killian, carrier qui se reconvertit en baigneur.",Cette station balnéaire bordée par l'océan Atlantique est située sur la côte d'Amour.,0.2,train
"Les ECR incluaient des receveurs de GSCH des deux sexes, d'âges très divers et atteints de différentes maladies.","Les ECR incluaient des sujets des deux sexes, d'âges très divers et souffrant de différentes maladies, receveurs d'autogreffes ou d'allogreffes de CSH.",3.2,test
Les effets graves intéressant les systèmes hépatique et/ou dermatologique ainsi que les réactions d'hypersensibilité imposent l'arrêt du traitement.,"Le traitement doit être arrêté en cas de réaction allergique généralisée, éruption cutanée ou altérations de la fonction du foie.",4.3,test
Les éleveurs de reines disposent de ruches dédiées à leur activité.,L'apiculture est une activité qui consiste à élever des abeilles à miel.,0.3,train
"Les espèces domestiquées sont principalement Apis mellifera et Apis cerana, ainsi que Meliponini, une tribu sans dard qu'on rencontre dans les régions tropicales.","En effet, la fumée fait paraître un incendie aux abeilles qui, affolées, s'occupent de récupérer des réserves de miel dans leur jabot plus que de défendre leur ruche de l'apiculteur.",0.2,train
Les études examinées ont été réalisées à trop petite échelle pour déterminer si le remplissage était bénéfique aux femmes recevant une analgésie régionale au cours du travail avec les anesthésiques ou les opioïdes locaux à plus faible dose.,Les preuves sont insuffisantes pour déterminer si le remplissage est bénéfique aux femmes recevant une analgésie régionale au cours du travail avec les agents à plus faible dose ou aux femmes ayant des complications de grossesse.,3.2,train
"Les Français libres ont, dès l'origine, gravement perturbé l'offensive de Rommel.","Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",1.8,train
"Les hernies incisionnelles sont dues à une mauvaise cicatrisation de la paroi abdominale après une chirurgie abdominale, laissant place à un orifice dans lequel on observe une protrusion viscérale.","Les hernies incisionnelles sont dues à une mauvaise cicatrisation de la paroi abdominale après une chirurgie abdominale, laissant place à un orifice dans lequel on observe une protrusion viscérale (intestins).",4.8,train
Les hernies incisionnelles sont réparées grâce à une intervention chirurgicale supplémentaire.,Les hernies peuvent être réparées grâce à une intervention chirurgicale au cours de laquelle un drain est généralement introduit pour absorber l'excès de liquides.,2.2,test
Les informations sur l'état de développement neurologique à long terme suggèrent une absence de preuve quant au bénéfice ou préjudice de l'intervention.,Les informations sur l'état de développement neurologique à long terme indiquent une absence de preuve quant au bénéfice ou préjudice de l'intervention.,4.8,train
Les instruments chirurgicaux existent depuis les temps préhistoriques.,"Historiquement, l'archéologie a révélé des outils de chirurgie dès le néolithique, et un grand nombre d'instruments très proches des nôtres dès l'antiquité romaine.",3.4,test
"Les médicaments antifongiques sont souvent donnés à titre prophylactique, ou de manière empirique, aux patients atteints de fièvre persistante.","Les médicaments antifongiques sont souvent administrés de manière systématique à titre préventif, ou lorsque des personnes à risque ont de la fièvre.",3.7,train
"Les méta-analyses n'ont montré aucune preuve d'une différence entre les interventions et les soins habituels pour la plaque dentaire (différence moyenne de -0,04, intervalle de confiance à 95 % (IC) -0,26 à 0,17.","Nous n'avons pas pu identifier un effet bénéfique notable de la formation offerte aux infirmiers et/ou aux résidents sur la santé dentaire des résidents, telle qu'évalué en fonction des plaques présentes sur les dents et sur les dentiers.",1.3,train
"Les nutriments sont des composants élémentaires contenus dans les aliments, ou issus de la nature ambiante.","Les nutriments sont des composants élémentaires contenus dans les aliments, ou issus du milieu naturel, et utilisés par l'organisme pour couvrir ses besoins, notamment de croissance et de développement.",3.2,test
"Les ouvrières s'emploient toute leur vie à récolter ces matières-premières (nectar de fleurs, pollen, propolis...) en vue de fournir à la ruche les matériaux qui lui sont nécessaires, et de produire de la nourriture.","Il est composé d'une reine, de plusieurs milliers d'ouvrières et d'un nombre de mâles appelés faux-bourdons, variable selon la saison.",0.2,test
Les paramètres de la coagulation (INR ou TP) des patients prenant de façon concomitante de la capécitabine et des anticoagulants coumariniques doivent être surveillés attentivement et la dose d'anticoagulants ajustée en conséquence.,"Si vous prenez un anticoagulant coumarinique (contenant par exemple de la phenprocoumone), l'arrêt de la capécitabine peut conduire votre médecin à ajuster les posologies de votre anticoagulant.",3.0,test
Les patrouilles britanniques recueilleront encore de nombreux isolés et égarés au cours de la journée.,"Cela va permettre aux troupes anglaises du maréchal Bernard Montgomery de se replier, puis de vaincre, au cours de la première bataille d'El Alamein.",0.3,train
Les petits apiculteurs possédant moins de dix ruches étaient plus de 53 000 en 2005.,"Les abeilles sont trop nombreuses pour qu'on puisse les différencier chacune, mais par contre on observe que les colonies (ou ruches) peuvent avoir chacune un caractère particulier.",0.0,train
Les populations sont en déclin.,Il est menacé par le braconnage et la déforestation.,0.7,test
"Les preuves actuelles sont encourageantes, mais ne sont pas encore suffisamment probantes pour recommander le recours systématique aux agents de déplétion du fibrogène pour le traitement d'un AVC ischémique aigu.","Les preuves tirées de cette revue mise à jour, qui inclut huit essais impliquant 5 701 participants, sont actuellement insuffisantes pour recommander le recours systématique à des agents de déplétion du fibrinogène pour le traitement d'un AVC ischémique aigu.",3.8,train
Les preuves issues d'essais contrôlés randomisés sont insuffisantes pour déterminer l'efficacité relative du traitement chirurgical par rapport au traitement conservateur dans les lésions aiguës du complexe ligamentaire latéral de la cheville.,Nous en concluons que les preuves issues d'essais contrôlés randomisés sont insuffisantes pour déterminer si la chirurgie confère de meilleurs résultats que le traitement conservateur dans l'entorse aiguë de la cheville chez l'adulte.,3.6,train
Les preuves tirées d'autres comparaisons d'implants extramédullaires ou de l'utilisation de fixateurs externes ont été insuffisantes pour établir des conclusions formelles.,"Cependant, les preuves n'ont pas été suffisantes pour établir des conclusions pour d'autres comparaisons d'implants extramédullaires ou concernant l'utilisation de fixateurs externes.",4.3,test
Les professionnels de santé déclarent tout effet indésirable suspecté via le système national de déclaration.,Vous pouvez également déclarer les effets indésirables directement via le système national de déclaration.,2.9,train
"Les réflexes, schémas de réponses simples, ne nécessitent pas l'intervention du cerveau.",Le cerveau est le chef d'orchestre des mouvements volontaires.,1.0,test
"Les religieux ayant adopté le mode de vie solitaire de saint Antoine sont appelés anachorètes, s'opposant aux cénobites qui choisissent la vie en communautés monastiques.","Les religieux ayant adopté le mode de vie solitaire de saint Antoine sont appelés anachorètes, s'opposant aux cénobites qui choisissent la vie dans les communautés monastiques.",4.8,test
Les résultats de cette revue étayent l'utilisation de l'IIU à la place de l'IIC dans les cycles stimulés utilisant du sperme cryoconservé pour insémination avec donneur.,Cette revue étaye donc l'utilisation de l'IIU à la place de l'IIC pour l'insémination avec donneur.,3.2,test
"Les ruches en paille tressée, plus tardives, sont mentionnées pour la première fois dans une ordonnance de Charlemagne, datée de 799, le Capitulaire De Villis.","Lorsqu'on récolte le miel, que la ruche contient des réserves, et aussi une population nombreuse, elle est beaucoup plus agressive.",0.0,train
"Les ruches en paille tressée, plus tardives, sont mentionnées pour la première fois dans une ordonnance de Charlemagne, datée de 799, le Capitulaire De Villis.","Quant au mot ruche, il désigne soit seulement le logement des abeilles, soit ce logement et la colonie qui l'occupe.",0.2,test
Les symptômes du sevrage peuvent se manifester dans les jours qui suivent l'arrêt du traitement.,Arrêter brutalement ce traitement peut provoquer l'apparition d'un phénomène de sevrage.,3.4,test
"Les trolleybus utilisent une seconde ligne pour le retour du courant, le retour par le sol étant impossible.","En ce qui concerne les tramways, ce mode d'alimentation par les caténaires est appelé ligne aérienne de contact (L.A.C), et ne se compose que d'un à deux câbles simples.",0.2,train
Leur production à cette époque est estimée annuellement à 500 kilogrammes de miel et 70 kilogrammes de cire.,"Une ruche produit de quelques kilogrammes de miel (ou aucun) à 40-50 kilogrammes ou plus par an, qui sont parfois produits sur une durée assez courte, d'un ou deux mois.",1.4,test
"Lors de la récolte, l'apiculteur extrait les cadres de hausse en remettant les abeilles dans la ruche.","En général, il ne prend que ceux des hausses, et n'enlève aucun de l'espace principal qu'on appelle corps de ruche.",2.0,train
"Lors de la récolte, l'apiculteur extrait les cadres de hausse en remettant les abeilles dans la ruche.","Lorsque les alvéoles sont pleines de miel, les abeilles les ont fermées par une petite couche de cire, une opercule.",1.0,test
"Lors du deuxième et troisième trimestre de grossesse, la clindamycine peut être utilisée si nécessaire.","Lors du deuxième et troisième trimestre de grossesse, la clindamycine peut être utilisée si votre médecin juge que le traitement est nécessaire.",4.4,test
"Mais alors, cette facilité peut-être trop grande de la déglutition d'une grande quantité de lait, peut offrir des inconvénients, et c'est afin de rapprocher le plus possible l'allaitement artificiel de l'allaitement naturel que les biberons ont été inventés.","La tétine est généralement percée d'un petit trou qui fait que, lorsque le bébé tète, la tétine envoie par petites quantités et régulièrement le contenu du biberon.",0.3,test
"Mais, la même année, elle perd son statut de capitale politique du Kazakhstan au profit d'Akmola rebaptisée Astana.","La ville a été la capitale du Kazakhstan jusqu'en 1997, date à laquelle elle est remplacée par Astana.",3.2,test
"Manquant de légitimité historique (il n'est qu'un tsar élu), Boris tente d'unir sa famille aux Maisons royales européennes.","Une période de troubles s'installe alors en Russie, elle prendra fin avec l'élection du tsar Michel Romanov en 1613.",0.2,train
"Maurice Richard, aussi appelé « Le Rocket » fut l'un des joueurs les plus marquants du hockey.",Le 13 mars 1945 le légendaire Maurice Richard devient le premier joueur de la LNH a compté 50 buts en 50 parties.,1.1,test
"Menacée depuis plusieurs années, l'abeille est devenue le symbole de la protection de la biodiversité et de l'environnement.","Si l'on a pu évaluer dans les ruches la disparition de beaucoup d'abeilles, le problème est identique pour un grand nombre d'insectes sauvages non ravageurs qui participent à la pollinisation des fleurs et favorisent ainsi la multiplication des graines et des fruits.",1.1,train
"Metformine Isomed 1000 mg en monothérapie n'entraîne pas d'hypoglycémie, et n'a donc pas d'effet sur l'aptitude à conduire des véhicules ou à utiliser des machines.",Ce médicament utilisé seul n'entraîne pas d'hypoglycémie et n'a donc pas d'effet sur l'aptitude à conduire des véhicules ou à utiliser des machines.,3.4,test
"Mettre une ruche dans son jardin ou sur sa terrasse, c'est réimplanter dans son milieu un pollinisateur qui y était présent depuis des milliers d'années mais que l'agriculture moderne, l'usage intensif de pesticides et les remembrements ont fini par faire disparaître.","Sur plainte des apiculteurs qui voyaient diminuer le nombre de leurs abeilles et de la production de miel, on a interdit certains insecticides, mais ils continuent à polluer les sols où ils ont été vaporisés.",0.2,test
"Nous avons effectué des recherches dans le registre d'essais du groupe cochrane sur la santé bucco-dentaire (jusqu'au 18 janvier 2016), le registre Cochrane des essais contrôlés (central) (la Cochrane Library, 2015, numéro 12), MEDLINE OVID (de 1946 au 18 janvier 2016), EMBASE OVID (de 1980 au 18 janvier 2016), EBSCO CINAHL (de 1937 au 18 janvier 2016) et Web of science conference proceedings (de 1990 au 18 janvier 2016).",Nous avons recherché des études pertinentes ayant été menées jusqu'en janvier 2016 et nous avons identifié neuf essais portant sur un total de 3253 résidents d'établissements pour personnes âgées.,1.5,train
Nous avons évalué les bénéfices et les risques cliniques des agents stimulant l'érythropoïèse contre l'anémie dans la polyarthrite rhumatoïde.,Qu'est-ce que l'anémie dans la polyarthrite rhumatoïde et que sont les agents stimulant l'érythropoïèse.,1.1,test
Nous avons inclus tous les essais cliniques randomisés d'une durée supérieure à un mois portant sur des patients présentant un double diagnostic de schizophrénie et de difficulté d'apprentissage (définie comme un QI inférieur ou égal à 70) et évaluant un traitement antipsychotique par rapport à un placebo.,Les patients présentant un diagnostic de difficulté d'apprentissage et de schizophrénie se voient généralement prescrire un traitement antipsychotique.,1.8,test
Nous avons trouvé deux essais totalisant 132 participants qui répondaient à nos critères d'inclusion.,Nous avons identifié deux études pour l'inclusion.,3.0,train
Nous n'avons pas trouvé suffisamment de preuves pour tirer des conclusions solides à propos des effets des interventions éducatives relatives à la santé bucco-dentaire pour le personnel des établissements pour personnes âgées et les résidents.,"Étant donné que les programmes éducatifs n'ont pas été entièrement décrits, les résultats ne permettent pas de tirer de conclusions claires concernant l'efficacité ou les effets délétères potentiels des interventions éducatives spécifiques à la santé bucco-dentaire dans les établissements pour personnes âgées.",3.8,test
Nous n'avons pas trouvé suffisamment de preuves pour tirer des conclusions solides à propos des effets des interventions éducatives relatives à la santé bucco-dentaire pour le personnel des établissements pour personnes âgées et les résidents.,"Nous n'avons pas pu identifier un effet bénéfique notable de la formation offerte aux infirmiers et/ou aux résidents sur la santé dentaire des résidents, telle qu'évalué en fonction des plaques présentes sur les dents et sur les dentiers.",3.2,train
"Outre la nécessité de décroissance progressive des doses, les patients devront être avertis de la possibilité d'un phénomène de rebond, afin de minimiser l'anxiété qui pourrait découler des symptômes liés à cette interruption, même progressive.","Malgré la décroissance progressive des doses, un phénomène de rebond sans gravité peut se produire, avec réapparition transitoire des symptômes (anxiété) qui avaient justifié la mise en route du traitement.",3.3,train
"Par conséquent, confirmer le placement de la sonde dans l'estomac après son insertion est important.","Par conséquent, la confirmation du positionnement de la sonde dans l'estomac après l'insertion est importante.",4.9,test
"Par conséquent, nous ne pouvons pas établir avec certitude les effets du début plus tardif des cours.","En raison du nombre limité de preuves et de leur très faible qualité, nous n'avons pas pu déterminer avec confiance les effets du début plus tardif des cours.",4.0,train
"Par contre, en association avec d'autres antidiabétiques (sulfamides hypoglycémiants, insuline, répaglinide), il convient d'attirer l'attention du patient sur les risques de survenue d'hypoglycémie.","Par contre, en association avec d'autres antidiabétiques hypoglycémiants (sulfamides hypoglycémiants, insuline, répaglinide), l'attention des conducteurs doit être attirée sur les symptômes d'une hypoglycémie et ses effets sur la vigilance.",3.8,train
"Parallèlement à l'essaimage naturel, la transhumance des ruches est pratiquée lorsqu'un espace floral était entièrement exploité.","D'autre part, lorsqu'il y a une floraison importante comme le romarin, le châtaignier, l'acacia ou la lavande, les abeilles vont aller principalement sur cette fleur pendant cette période.",0.9,test
"Parallèlement à l'essaimage naturel, la transhumance des ruches est pratiquée lorsqu'un espace floral était entièrement exploité.",Déplacer les ruches de plusieurs kilomètres pour permettre aux abeilles de profiter d'une floraison importante qui n'existe pas à proximité de leur premier emplacement : c'est la transhumance.,2.5,train
"Parallèlement à l'essaimage naturel, la transhumance des ruches est pratiquée lorsqu'un espace floral était entièrement exploité.","Déplacer les ruches leur permet de profiter de plusieurs miellées importantes, et ainsi d'augmenter beaucoup leur production de miel.",1.7,train
"Pendant ces seize jours, la 1re brigade française libre (future 1re division française libre) du général Kœnig résista aux attaques des armées motorisées italiennes et allemandes (l'Afrika Korps), plus nombreuses, commandées par le général Rommel.","Dans des conditions difficiles, les Français ralentissent pendant seize jours la progression de l'Afrika Korps du général allemand Erwin Rommel.",2.0,test
"Pendant le traitement, les fumeurs en surpoids ou obèses avaient tendance à perdre du poids avec le 20 mg, ce qui n'était pas le cas pour les fumeurs de poids normal.","Pendant le traitement, les fumeurs en surpoids ou obèses avaient tendance à perdre du poids, ce qui n'était pas le cas pour les fumeurs de poids normal.",3.4,test
Peu de données (43 participants) étaient disponibles concernant la détection d'un mauvais placement (la spécificité) en raison de la faible incidence des mauvais placements.,"Parmi les études incluses, seuls 43 participants avaient une sonde mal placée.",2.4,train
"Plus tard, avec la maîtrise des techniques d'enruchage (soit l'action de peupler d'abeilles une ruche), apparurent les premières ruches artificielles, fabriquées comme des paniers à partir de matériaux végétaux, mais on ne sait pas exactement quand la domestication de l'abeille a eu lieu.","Les ruches modernes contiennent des cadres faits pour contenir chacun un rayon de cire, ce qui permet de les retirer facilement pour les observer, les échanger ou en extraire le miel.",0.2,test
"Pour des raisons d'exploitation et de maintenance, la caténaire est découpée en cantons électriques isolés par des dispositifs de coupure particuliers franchissables par les pantographes.",La transmission du courant électrique entre la machine et la caténaire se fait par l'intermédiaire d'un pantographe (bras articulé situé sur la motrice du train).,0.8,test
"Pour l'année 2013, le budget municipal s'est élevé à plus de 10 millions d'euros :","Cébazat est traversé par le Bédat (qui prend sa source dans les côtes de Clermont, à Chanat-La-Mouteyre) et va se jeter dans la Morge qui va à son tour se jeter dans l'Allier à Puy-Guillaume, et d'un bief communal.",0.0,train
"Pour les articles homonymes, voir Antoine et saint Antoine.","Pour les sujets ou articles dits homonymes, voir : Saint Antoine.",3.8,train
"Pour les plus courageux, il sera même possible de se procurer auprès de ses abeilles la précieuse gelée royale.","Une grande part d'entre eux vendent leurs produits sur les marchés, et proposent d'autres produits que le miel : du pollen, de la cire, de la propolis ou même de la gelée royale.",0.3,train
"Pour ne pas faire chuter la température de la colonie, mieux vaut ne pas ouvrir la ruche avant le début du printemps avec au minimum 20°C.","nettoyer les ruches, les changer, les repeindre, remplacer des cadres de vieille cire par des neufs",0.0,test
"Pourtant, on ne peut encore parler de biberon sérigraphié au sens moderne.","Il est la plupart du temps constitué d'une sorte de bouteille sans goulot, en verre gradué (pour voir combien boit le bébé), et une tétine amovible en silicone ou en caoutchouc.",0.8,test
